id_,assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,in_dreamteam,influence,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_saved,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
374,0,0,32,100.0,100.0,0,89085,0,0,-1,1,26.2,0,3,0.7,1.2,0,Nathaniel,1.2,3,0,8.2,False,39.8,231,,2019-08-08T17:00:14.660487Z,44,0,0,0,89085.jpg,1.5,0,0,Chalobah,0.2,False,,a,18,57,16.0,6,9869,884,13196,604,0.3,1.4,Chalobah,0
247,0,0,22,50.0,0.0,1,62398,0,0,-2,2,8.1,0,3,0.0,0.0,0,Nemanja,0.0,1,0,6.5,False,25.2,158,Muscle injury - 50% chance of playing,2019-10-21T01:00:17.629460Z,48,0,0,0,62398.jpg,2.0,0,0,Matic,0.3,False,,d,12,1,32.0,6,11404,28,37570,693,0.0,1.2,Matic,0
525,0,0,10,75.0,100.0,0,232185,0,0,-3,3,31.5,0,3,-0.5,0.0,0,Ismaïla,0.0,4,0,7.3,False,4.0,166,Ankle injury - 75% chance of playing,2019-11-14T10:00:15.682126Z,62,0,0,0,232185.jpg,1.2,0,0,Sarr,0.1,False,,d,18,57,38.0,6,5807,98,25406,195,0.0,1.0,Sarr,0
379,0,0,38,,,0,20658,0,0,-2,2,18.3,0,2,0.3,0.8,0,Pablo,0.8,5,0,6.1,False,34.0,198,,,43,0,0,0,20658.jpg,1.2,0,0,Zabaleta,0.5,False,,a,19,21,8.0,6,10342,241,31481,876,0.2,1.4,Zabaleta,0
260,0,0,9,,,0,196118,0,0,-3,3,3.3,0,4,0.0,-0.5,0,Yoshinori,0.0,3,0,1.5,False,2.0,101,,,52,0,0,0,196118.jpg,1.0,0,0,Muto,0.1,False,,a,13,4,12.0,5,5453,99,10944,236,0.0,1.0,Muto,0
279,0,0,21,,,0,179587,0,0,-3,3,0.8,0,4,0.0,0.5,0,Dennis,0.5,2,0,1.4,False,11.2,27,,,52,0,0,0,179587.jpg,1.0,0,0,Srbeny,0.0,False,,a,14,45,2.0,5,3535,53,6207,113,0.1,1.0,Srbeny,0
337,0,0,44,100.0,100.0,0,158534,0,0,-4,4,42.5,0,2,0.5,1.0,0,Kyle,0.0,4,0,11.6,False,54.4,241,,2019-08-25T18:00:16.782378Z,46,0,0,0,158534.jpg,1.7,0,0,Walker-Peters,0.7,False,,a,17,6,18.0,5,93267,157,286796,1419,0.0,1.1,Walker-Peters,0
489,0,0,15,100.0,100.0,1,200641,0,0,-2,2,50.3,0,3,1.0,0.5,0,Reiss,0.0,2,0,14.5,False,27.2,150,,2019-10-07T15:00:21.389844Z,53,0,0,0,200641.jpg,1.2,0,0,Nelson,0.1,False,,a,1,3,67.0,5,7398,94,13492,104,0.0,0.9,Nelson,1
315,0,0,12,,,0,20452,-1,1,-4,4,4.0,0,4,-1.0,-0.5,0,Shane,0.0,3,0,1.6,False,9.6,103,,,46,0,0,0,20452.jpg,1.2,0,0,Long,2.2,False,,a,16,20,2.0,5,71309,1219,279562,4248,0.0,1.1,Long,0
446,0,0,40,,,0,154131,0,0,-2,2,14.7,0,2,0.0,0.5,0,Jack,0.0,5,0,10.0,False,65.8,346,,,43,0,0,0,154131.jpg,1.2,0,0,Stacey,0.1,False,,a,3,91,19.0,5,2112,45,6820,163,0.0,1.2,Stacey,2
184,0,0,17,75.0,,0,171287,-1,1,-4,4,12.3,0,2,1.5,0.5,1,Joseph,0.5,1,0,2.8,False,15.4,99,Knock - 75% chance of playing,2019-11-16T11:30:12.618594Z,51,0,0,0,171287.jpg,1.2,0,0,Gomez,0.8,False,,d,10,14,0.0,5,32559,481,111083,1191,0.1,1.0,Gomez,0
110,0,0,15,100.0,100.0,1,44346,0,0,-4,4,51.7,0,4,-0.3,0.7,0,Olivier,0.2,4,0,8.8,False,12.4,120,,2019-09-25T22:30:18.373788Z,66,0,0,0,44346.jpg,1.2,0,0,Giroud,1.1,False,,a,6,8,25.0,5,55912,328,163775,1264,0.0,0.8,Giroud,0
481,0,0,25,50.0,0.0,0,180804,0,0,-1,1,5.7,0,2,0.0,0.0,0,Axel,0.0,2,0,2.2,False,16.4,181,Hip injury - 50% chance of playing,2019-10-21T01:00:17.983847Z,44,0,0,0,180804.jpg,1.7,0,0,Tuanzebe,0.1,False,,d,12,1,0.0,5,6710,41,9694,371,0.0,1.1,Tuanzebe,0
46,0,1,20,0.0,0.0,0,93284,0,0,-2,2,11.3,0,4,0.0,0.0,0,Florin,0.0,2,1,7.6,False,45.0,71,Joined Galatasaray on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-08-24T16:30:09.164349Z,48,0,0,0,93284.jpg,1.7,1,0,Andone,0.4,False,,n,4,36,21.0,5,159321,33,190578,689,0.0,1.0,Andone,0
163,0,0,21,,,0,37402,0,0,-2,2,28.6,0,2,0.5,-0.5,0,Christian,0.0,2,0,6.4,False,33.4,184,,,43,0,0,0,37402.jpg,1.7,0,0,Fuchs,0.4,False,,a,9,13,2.0,5,16047,242,25108,831,0.0,1.2,Fuchs,0
314,0,0,6,75.0,100.0,0,220598,0,0,-1,1,1.7,0,4,-0.8,-0.3,1,Michael,0.2,3,0,0.6,False,1.0,49,Knock - 75% chance of playing,2019-11-13T16:30:17.342124Z,49,0,0,0,220598.jpg,1.0,0,0,Obafemi,0.2,False,,d,16,20,4.0,4,6756,155,15309,320,0.0,0.8,Obafemi,0
514,0,0,6,,,0,181008,0,0,-2,2,22.6,0,4,0.5,1.0,1,Albian,1.0,2,0,3.1,False,3.0,91,,,58,0,0,0,181008.jpg,1.0,0,0,Ajeti,0.0,False,,a,19,21,6.0,4,1608,47,4123,61,0.2,0.7,Ajeti,0
220,0,0,15,100.0,100.0,0,209244,0,0,-3,3,40.3,0,3,1.3,0.8,0,Phil,0.8,0,0,10.2,False,20.0,31,,2019-09-17T15:30:09.993154Z,52,0,0,0,209244.jpg,1.0,0,0,Foden,0.3,False,,a,11,43,42.0,4,6982,144,35054,420,0.2,0.8,Foden,0
16,0,0,3,0.0,0.0,1,57249,0,0,-2,2,33.9,0,3,0.0,0.0,0,Henrikh,0.0,0,0,8.6,False,5.4,110,Joined Roma on loan until the end of the season on 2/9. - Expected back 01 Jul,2019-09-02T23:30:14.832021Z,68,0,0,0,57249.jpg,1.3,0,0,Mkhitaryan,0.8,False,,n,1,3,46.0,4,22630,25,112688,494,0.0,0.6,Mkhitaryan,1
268,0,0,18,,,0,76542,0,0,-2,2,39.8,0,3,0.0,-0.5,0,Sung-yueng,0.0,6,0,5.8,False,17.8,135,,,48,0,0,0,76542.jpg,1.3,0,0,Ki,0.1,False,,a,13,4,0.0,4,1006,41,3930,77,0.0,0.8,Ki Sung-yueng,0
357,0,0,71,100.0,100.0,0,54484,0,0,-3,3,138.9,0,2,-0.3,0.2,0,Francisco,0.2,19,0,25.6,False,90.8,574,,2019-10-27T12:00:18.077119Z,42,0,0,0,54484.jpg,0.5,0,0,Femenía Far,0.3,False,,a,18,57,25.0,4,14101,211,45661,655,0.0,1.0,Kiko Femenía,3
497,0,0,14,0.0,0.0,1,160987,0,0,-2,2,6.3,0,3,0.0,0.0,0,Jean-Philippe,0.0,0,0,2.6,False,20.0,135,Thigh injury - Expected back 18 Jan,2019-08-23T21:30:13.493993Z,48,0,0,0,160987.jpg,2.0,0,0,Gbamin,0.0,False,,i,8,11,0.0,4,2635,10,6802,36,0.0,0.8,Gbamin,0
362,0,0,11,100.0,100.0,0,41725,0,0,-3,3,27.3,0,4,-0.5,0.0,0,Troy,0.0,4,0,9.0,False,16.6,180,,2019-08-22T16:30:07.834073Z,62,0,0,0,41725.jpg,2.0,0,0,Deeney,0.5,False,,a,18,57,46.0,4,16450,733,172095,407,0.0,0.6,Deeney,0
435,0,0,12,100.0,100.0,0,124165,0,0,-3,3,0.6,0,3,-0.5,0.0,0,Patrick,0.0,2,0,0.5,False,4.4,24,,2019-09-13T13:30:19.697982Z,52,0,0,0,124165.jpg,1.0,0,0,Roberts,0.1,False,,a,14,45,0.0,3,1263,19,6492,87,0.0,0.6,Roberts,0
397,0,0,9,,,0,42824,0,0,-1,1,1.4,0,3,-0.5,0.0,0,Carlos,0.0,0,0,0.2,False,1.2,14,,,44,0,0,0,42824.jpg,1.0,0,0,Sánchez,0.3,False,,a,19,21,0.0,3,16092,574,22316,733,0.0,0.7,Carlos Sánchez,0
60,0,0,18,0.0,0.0,0,41320,0,0,-2,2,29.6,0,2,0.0,0.0,0,Charlie,0.0,2,0,5.2,False,22.4,126,Knee injury - Unknown return date,2019-08-25T15:30:14.994228Z,43,0,0,0,41320.jpg,1.5,0,0,Daniels,0.1,False,,i,3,91,0.0,3,3091,11,15602,122,0.0,0.7,Daniels,0
62,0,0,14,100.0,100.0,0,15149,0,0,-1,1,20.0,0,2,0.2,0.7,1,Simon,0.2,0,0,5.6,False,17.4,36,,2019-06-25T11:30:06.976202Z,44,0,0,0,15149.jpg,1.0,0,0,Francis,0.0,False,,a,3,91,18.0,3,865,72,825,49,0.0,0.7,Francis,0
165,0,0,11,100.0,100.0,0,15033,0,0,-3,3,0.0,0,2,1.0,0.0,0,Wes,0.5,0,0,1.5,False,15.0,28,,2019-08-28T21:30:17.515643Z,42,0,0,0,15033.jpg,1.0,0,0,Morgan,0.7,False,,a,9,13,0.0,3,18184,696,67658,1869,0.1,0.7,Morgan,0
454,0,0,28,,,0,113564,0,0,-1,1,9.0,0,2,-0.3,0.2,0,Sam,0.2,6,0,10.7,False,72.2,205,,,44,0,0,0,113564.jpg,0.8,0,0,Byram,0.1,False,,a,14,45,26.0,3,4238,33,7295,205,0.0,0.7,Byram,1
444,0,0,13,,,0,7645,0,0,-3,3,0.0,0,2,-0.8,-0.8,0,Phil,0.2,0,0,2.0,False,20.4,38,,,42,0,0,0,7645.jpg,1.0,0,0,Jagielka,0.4,False,,a,15,49,0.0,3,7241,482,33755,578,0.0,0.7,Jagielka,0
41,0,0,15,,,0,42748,0,0,-2,2,27.9,0,2,-0.5,-1.0,0,Gaëtan,0.0,3,0,5.0,False,16.0,57,,,43,0,0,0,42748.jpg,0.8,0,0,Bong,0.1,False,,a,4,36,6.0,3,1653,56,5901,142,0.0,0.7,Bong,0
53,0,0,10,100.0,100.0,0,227127,0,0,0,0,9.1,0,3,-0.5,-1.0,0,Yves,0.0,0,0,2.4,False,7.6,63,,2019-06-25T11:30:06.944296Z,50,0,0,0,227127.jpg,1.0,0,0,Bissouma,0.0,False,,a,4,36,7.0,3,506,32,525,35,0.0,0.6,Bissouma,0
80,0,0,9,50.0,0.0,0,15237,0,0,-3,3,2.2,0,3,0.0,0.0,0,Andrew,0.0,1,0,0.9,False,6.4,57,Knee injury - 50% chance of playing,2019-11-01T23:00:18.535691Z,47,0,0,0,15237.jpg,1.0,0,0,Surman,0.0,False,,d,3,91,0.0,3,883,10,3393,109,0.0,0.6,Surman,0
45,0,0,5,0.0,0.0,1,106757,0,0,-3,3,1.3,0,4,0.0,0.0,0,Jürgen,0.0,1,0,3.3,False,3.2,85,Joined TSG Hoffenheim on loan until the end of the season on 29/8. - Expected back 01 Jul,2019-08-29T13:00:09.129312Z,52,0,0,0,106757.jpg,1.5,0,0,Locadia,0.1,False,,n,4,36,30.0,3,6439,17,22723,96,0.0,0.6,Locadia,0
350,0,0,14,100.0,100.0,0,93264,0,0,-1,1,14.5,0,3,0.7,1.2,1,Eric,0.2,4,0,7.0,False,36.4,192,,2019-08-30T12:30:13.952408Z,49,0,0,0,93264.jpg,1.0,0,0,Dier,0.2,False,,a,17,6,19.0,3,6190,244,12236,297,0.0,0.6,Dier,2
515,0,0,27,100.0,100.0,0,192895,0,0,-1,1,19.6,0,2,1.8,1.3,0,Kieran,0.8,3,0,5.8,False,29.0,160,,2019-08-09T12:00:11.271398Z,54,0,0,0,192895.jpg,1.5,0,0,Tierney,1.0,False,,a,1,3,9.0,3,65331,908,57785,4213,0.1,0.6,Tierney,0
318,0,0,27,100.0,100.0,0,58376,0,0,-2,2,0.0,0,1,-0.2,0.3,2,Alex,0.8,4,0,4.3,False,43.0,180,,2019-09-26T13:00:09.737144Z,43,0,0,0,58376.jpg,1.5,0,5,McCarthy,0.4,False,,a,16,20,0.0,3,6559,1986,26743,592,0.2,0.7,McCarthy,0
125,0,0,30,100.0,100.0,0,40784,0,0,0,0,10.8,0,2,-1.0,-0.5,0,Mamadou,0.0,5,0,4.5,False,29.4,191,,2019-09-27T13:30:11.718603Z,50,0,0,0,40784.jpg,1.0,0,0,Sakho,0.1,False,,a,7,31,4.0,3,2913,152,6182,74,0.0,0.6,Sakho,0
124,0,0,39,100.0,100.0,0,49413,0,0,0,0,0.6,0,2,-0.2,0.3,1,James,0.8,8,0,6.5,False,56.4,352,,2019-06-25T11:30:07.097330Z,50,0,0,0,49413.jpg,0.8,0,0,Tomkins,0.0,False,,a,7,31,8.0,3,1641,130,1412,122,0.2,0.6,Tomkins,1
227,0,0,9,,,0,58893,0,0,-2,2,1.9,0,2,1.8,1.8,1,Marcos,0.8,2,0,2.8,False,20.2,121,,,48,0,0,0,58893.jpg,1.0,0,0,Rojo,0.2,False,,a,12,1,6.0,3,4648,237,8903,404,0.2,0.6,Rojo,1
504,0,0,2,,,0,444145,0,0,0,0,5.4,0,4,1.5,1.0,0,Gabriel Teodoro,0.5,1,0,3.0,False,6.8,75,,,45,0,0,0,444145.jpg,0.8,0,0,Martinelli Silva,1.5,False,,a,1,3,18.0,3,142767,3974,129541,4338,0.1,0.7,Martinelli,1
35,0,0,10,100.0,75.0,0,40564,0,0,-1,1,21.5,0,3,0.2,-0.2,1,Henri,0.2,1,0,3.3,False,6.4,30,,2019-11-08T18:00:15.526636Z,44,0,0,0,40564.jpg,1.0,0,0,Lansbury,0.6,False,,a,2,7,4.0,3,66110,329,47542,1367,0.0,0.7,Lansbury,0
549,0,0,13,,,0,232937,0,0,0,0,24.3,0,2,1.8,1.8,1,Brandon,0.8,1,0,6.1,False,17.4,100,,,40,0,0,0,232937.jpg,1.0,0,0,Williams,0.8,False,,a,12,1,19.0,3,55349,15429,11115,2559,0.2,0.8,Williams,1
365,0,0,5,100.0,100.0,0,173514,0,0,-2,2,12.3,0,4,-0.5,0.0,0,Isaac,0.0,1,0,3.5,False,5.2,34,,2019-09-19T17:00:11.798096Z,48,0,0,0,173514.jpg,1.0,0,0,Success Ajayi,0.4,False,,a,18,57,17.0,2,16065,352,49326,505,0.0,0.4,Success,0
39,0,0,14,0.0,0.0,0,209362,0,0,-2,2,16.2,0,2,0.0,0.0,0,Bernardo,0.0,3,0,2.9,False,10.8,67,Knock - Unknown return date,2019-09-14T16:30:10.738160Z,43,0,0,0,209362.jpg,1.0,0,0,Fernandes da Silva Junior,0.1,False,,i,4,36,2.0,2,1567,5,7823,125,0.0,0.5,Bernardo,0
472,0,0,7,,,0,167878,0,0,-3,3,10.3,0,3,-1.0,-1.0,0,Ben,0.0,0,0,1.9,False,6.2,13,,,47,0,0,0,167878.jpg,1.0,0,0,Osborn,0.0,False,,a,15,49,2.0,2,429,28,2129,54,0.0,0.4,Osborn,0
194,0,0,6,0.0,0.0,0,68312,0,0,-2,2,1.5,0,3,0.0,0.0,0,Xherdan,0.0,0,0,1.1,False,1.8,11,Calf injury - Unknown return date,2019-09-25T09:00:17.914508Z,63,0,0,0,68312.jpg,1.0,0,0,Shaqiri,0.2,False,,i,10,14,8.0,2,4910,15,24919,241,0.0,0.3,Shaqiri,0
78,0,0,10,,,0,103912,0,0,-3,3,5.4,0,3,0.0,0.5,0,Jordon,0.0,1,0,1.2,False,6.8,48,,,47,0,0,0,103912.jpg,1.0,0,0,Ibe,0.2,False,,a,3,91,0.0,2,5001,138,19270,310,0.0,0.4,Ibe,0
308,0,0,38,,,0,88900,0,0,-2,2,1.0,0,2,-0.8,-0.3,1,Jack,0.2,10,0,9.1,False,86.0,297,,,43,0,0,0,88900.jpg,0.5,0,0,Stephens,0.1,False,,a,16,20,4.0,2,1477,82,5431,135,0.0,0.5,Stephens,0
26,0,0,7,100.0,100.0,0,54764,0,0,-1,1,0.0,0,4,0.2,-0.3,0,Jonathan,0.2,4,0,0.4,False,2.0,20,,2019-10-03T12:30:10.314025Z,54,0,0,0,54764.jpg,1.0,0,0,Kodjia,0.1,False,,a,2,7,2.0,2,2775,109,24942,156,0.0,0.4,Kodjia,0
27,0,0,13,100.0,100.0,0,98770,-1,1,-2,2,0.0,0,1,0.5,0.0,2,Ørjan,0.5,2,0,2.3,False,22.8,82,,2019-07-30T15:00:08.973693Z,43,0,0,0,98770.jpg,2.0,0,3,Nyland,0.2,False,,a,2,7,0.0,2,2645,522,7573,194,0.1,0.5,Nyland,0
196,0,0,6,100.0,100.0,0,175592,0,0,-2,2,3.0,0,3,1.5,0.5,0,Naby,0.5,0,0,0.5,False,2.4,14,,2019-10-30T23:30:12.669831Z,58,0,0,0,175592.jpg,1.0,0,0,Keita,0.2,False,,a,10,14,0.0,2,4349,261,30213,338,0.1,0.3,Keita,0
452,0,0,18,100.0,100.0,0,199798,0,0,-2,2,10.6,0,2,0.2,-0.3,1,Ezri,0.2,3,0,3.1,False,20.0,105,,2019-08-05T15:00:10.970602Z,43,0,0,0,199798.jpg,1.0,0,0,Konsa Ngoyo,0.1,False,,a,2,7,0.0,2,873,51,3120,72,0.0,0.5,Konsa,0
130,0,0,3,100.0,100.0,0,59125,0,0,0,0,0.8,0,4,-1.0,-0.5,0,Connor,0.0,0,0,0.2,False,0.0,15,,2019-09-13T12:30:19.022759Z,45,0,0,0,59125.jpg,1.0,0,0,Wickham,2.7,False,,a,7,31,2.0,2,252575,733,420065,3855,0.0,0.4,Wickham,0
352,0,0,6,,,0,209042,0,0,-1,1,0.2,0,3,0.5,1.0,0,Oliver,0.0,0,0,0.5,False,5.0,2,,,44,0,0,0,209042.jpg,1.0,0,0,Skipp,0.5,False,,a,17,6,0.0,2,21124,926,27755,940,0.0,0.5,Skipp,0
546,0,0,2,,,0,74375,0,0,0,0,0.4,0,2,0.0,-0.5,0,Ezequiel,0.5,1,0,0.2,False,0.2,28,,,40,0,0,0,74375.jpg,1.0,0,0,Schelotto,0.3,False,,a,4,36,4.0,2,22174,3120,5423,1210,0.1,0.5,Schelotto,0
282,0,0,8,100.0,100.0,0,37614,0,0,-3,3,22.8,0,3,-0.5,0.0,0,Mario,0.0,1,0,5.7,False,6.0,24,,2019-09-13T13:30:19.455889Z,62,0,0,0,37614.jpg,0.7,0,0,Vrancic,0.1,False,,a,14,45,28.0,2,2296,65,12278,76,0.0,0.3,Vrancic,1
554,0,0,5,,,0,104547,0,0,0,0,0.1,0,4,0.5,0.0,0,Dwight,0.5,0,0,0.0,False,0.0,6,,,50,0,0,0,104547.jpg,1.0,0,0,Gayle,0.0,False,,a,13,4,0.0,2,2513,286,1234,261,0.1,0.4,Gayle,0
249,0,0,4,,,0,222677,0,0,-1,1,0.5,0,3,1.0,1.0,0,Tahith,0.0,0,0,0.2,False,1.4,24,,,44,0,0,0,222677.jpg,1.0,0,0,Chong,0.6,False,,a,12,1,0.0,2,53760,255,43775,1227,0.0,0.5,Chong,0
533,0,0,5,,,0,243568,0,0,0,0,12.6,0,3,-0.3,0.7,1,Billy,0.2,1,0,1.5,False,2.8,9,,,45,0,0,0,243568.jpg,1.0,0,0,Gilmour,0.0,False,,a,6,8,0.0,2,2017,101,1406,79,0.0,0.4,Gilmour,0
348,0,0,5,100.0,100.0,0,54756,0,0,-2,2,0.9,0,3,0.5,1.0,0,Victor,0.0,2,0,0.2,False,1.2,24,,2019-07-31T00:00:11.516279Z,48,0,0,0,54756.jpg,0.5,0,0,Wanyama,0.1,False,,a,17,6,0.0,1,3657,137,5870,190,0.0,0.2,Wanyama,1
104,0,0,9,0.0,0.0,0,102380,0,0,0,0,0.9,0,2,0.0,0.0,0,Antonio,0.0,0,0,5.7,False,6.6,45,Groin Injury - Expected back 04 Dec,2019-09-14T17:00:16.188229Z,60,0,0,0,102380.jpg,1.0,0,0,Rüdiger,0.1,False,,i,6,8,49.0,1,3307,48,7617,148,0.0,0.2,Rüdiger,0
527,0,0,3,0.0,0.0,0,168566,0,0,0,0,0.0,0,3,0.0,0.0,0,Georges-Kévin,0.0,0,0,1.8,False,0.0,2,Joined Besiktas on a permanent deal on 22/8,2019-08-22T12:30:17.630601Z,50,0,0,0,168566.jpg,1.0,0,0,Nkoudou,0.0,False,,u,17,6,18.0,1,1609,14,2324,18,0.0,0.2,Nkoudou,0
524,0,0,3,100.0,100.0,0,184349,0,0,-1,1,0.0,0,3,0.7,1.2,0,Ryan,0.2,0,0,0.2,False,2.0,1,,2019-08-09T13:00:15.120843Z,54,0,0,0,184349.jpg,1.0,0,0,Sessegnon,0.1,False,,a,17,6,0.0,1,1397,135,16220,105,0.0,0.2,Sessegnon,0
449,0,0,6,100.0,100.0,0,28082,0,0,-1,1,0.0,0,1,-0.5,0.0,0,Ralf,0.0,1,0,0.4,False,4.0,21,,2019-09-20T13:00:16.325481Z,44,0,0,0,28082.jpg,1.0,0,1,Fahrmann,0.3,False,,a,14,45,0.0,1,3952,132,22354,341,0.0,0.2,Fahrmann,0
245,0,0,3,0.0,0.0,0,209041,0,0,-2,2,1.0,0,3,0.0,0.0,0,Angel,0.0,1,0,0.1,False,0.2,9,Knock - Unknown return date,2019-11-06T16:30:15.083893Z,48,0,0,0,209041.jpg,1.0,0,0,Gomes,0.1,False,,i,12,1,0.0,1,4055,13,8934,298,0.0,0.2,Gomes,0
275,0,0,3,50.0,0.0,0,192303,0,0,-1,1,0.0,0,2,0.0,0.0,0,Christoph,0.0,1,0,0.9,False,6.6,35,Foot injury - 50% chance of playing,2019-08-31T17:00:18.410489Z,44,0,0,0,192303.jpg,1.0,0,0,Zimmermann,0.0,False,,d,14,45,2.0,1,296,11,1164,13,0.0,0.2,Zimmermann,0
544,0,0,4,,,0,432656,0,0,0,0,0.6,0,2,0.5,0.0,0,Eric,0.0,0,0,1.0,False,9.6,27,,,45,0,0,0,432656.jpg,1.0,0,0,Garcia,0.0,False,,a,11,43,0.0,1,927,69,631,84,0.0,0.2,Garcia,0
429,0,0,3,75.0,100.0,0,79852,0,0,-1,1,0.0,0,1,0.2,-0.3,1,Jed,0.2,0,0,0.0,False,0.0,7,Achilles injury - 75% chance of playing,2019-11-10T16:00:17.790777Z,44,0,0,0,79852.jpg,1.0,0,0,Steer,0.1,False,,d,2,7,0.0,1,934,44,4652,202,0.0,0.2,Steer,0
229,0,0,8,0.0,0.0,0,216051,0,0,-1,1,2.5,0,2,0.0,0.0,0,José Diogo,0.0,0,0,1.1,False,8.0,59,Groin Injury - Unknown return date,2019-10-06T18:00:16.956732Z,49,0,0,0,216051.jpg,1.0,0,0,Dalot Teixeira,0.1,False,,i,12,1,0.0,1,1255,4,10091,117,0.0,0.2,Dalot,0
250,0,0,3,,,0,232928,0,0,-1,1,2.8,0,3,1.2,1.2,0,James,0.2,1,0,0.5,False,2.2,8,,,44,0,0,0,232928.jpg,1.0,0,0,Garner,0.2,False,,a,12,1,0.0,1,19673,186,17329,451,0.0,0.2,Garner,0
361,0,0,3,100.0,100.0,0,41945,0,0,0,0,0.1,0,2,-0.5,0.0,0,Sebastian,0.0,0,0,1.0,False,1.8,56,,2019-10-05T18:30:12.954112Z,40,0,0,0,41945.jpg,1.0,0,0,Prödl,1.5,False,,a,18,57,8.0,1,47797,1142,68079,1847,0.0,0.2,Prödl,0
277,0,0,33,50.0,0.0,0,83428,0,0,0,0,0.4,0,2,0.0,0.0,0,Grant,0.0,8,0,7.8,False,55.8,270,Groin Injury - 50% chance of playing,2019-10-04T13:30:17.327852Z,40,1,0,0,83428.jpg,0.3,0,0,Hanley,2.5,False,,d,14,45,21.0,1,213783,362,216307,5657,0.0,0.2,Hanley,0
456,0,0,0,,,0,90518,0,0,-3,3,0.6,0,3,-1.0,-1.0,0,Ravel,0.0,0,0,0.2,False,0.0,12,,,47,0,0,0,90518.jpg,1.0,0,0,Morrison,0.1,False,,a,15,49,4.0,1,2065,160,10226,195,0.0,0.2,Morrison,0
522,0,0,5,100.0,100.0,0,87447,0,0,0,0,0.5,0,3,-0.8,-0.8,0,Muhamed,0.2,0,0,0.5,False,4.0,9,,2019-09-19T11:30:17.999997Z,45,0,0,0,87447.jpg,1.0,0,0,Bešić,0.2,False,,a,15,49,0.0,1,6207,189,12574,248,0.0,0.2,Bešić,0
473,0,0,22,,,0,178876,0,0,-3,3,7.0,0,2,0.2,0.7,0,Jesús,0.2,6,0,4.3,False,35.6,162,,,47,0,0,0,178876.jpg,0.5,0,0,Vallejo Lázaro,0.3,False,,a,20,39,0.0,1,4057,102,19321,313,0.0,0.2,Vallejo,1
10,0,0,9,100.0,100.0,0,156074,0,0,0,0,0.4,0,2,1.2,0.7,1,Rob,0.2,2,0,1.1,False,8.4,76,,2019-06-25T11:30:06.913215Z,45,0,0,0,156074.jpg,1.0,0,0,Holding,0.1,False,,a,1,3,2.0,1,9494,469,8717,385,0.0,0.2,Holding,0
335,0,0,6,100.0,100.0,0,234908,0,0,-1,1,12.1,0,2,0.7,1.2,0,Juan,0.2,2,0,2.8,False,16.2,20,,2019-06-25T11:30:07.259817Z,49,0,0,0,234908.jpg,0.5,0,0,Foyth,0.0,False,,a,17,6,0.0,1,1485,91,1862,108,0.0,0.2,Foyth,1
510,0,0,3,,,0,175946,0,0,-4,4,0.1,0,3,-1.0,-0.5,0,Víctor,0.0,0,0,0.0,False,0.2,5,,,46,0,0,0,175946.jpg,1.0,0,0,Camarasa,0.2,False,,a,7,31,0.0,1,3645,187,43653,341,0.0,0.2,Camarasa,0
547,0,0,-1,,,0,18440,0,0,0,0,0.3,0,4,-1.0,-1.0,0,Leon,0.0,0,0,0.3,False,0.0,13,,,45,0,0,0,18440.jpg,1.0,0,0,Clarke,0.1,False,,a,15,49,4.0,1,7754,392,3786,497,0.0,0.2,Clarke,0
179,0,0,2,100.0,100.0,0,86881,0,0,-1,1,0.0,0,3,0.5,-0.5,0,Nampalys,0.0,0,0,0.1,False,1.2,1,,2019-07-30T15:00:09.217034Z,44,0,0,0,86881.jpg,1.0,0,0,Mendy,0.7,False,,a,9,13,0.0,1,30710,899,49201,2344,0.0,0.2,Mendy,0
375,0,0,2,50.0,0.0,0,216058,0,0,-1,1,0.2,0,3,0.0,0.0,0,Domingos,0.0,0,0,0.0,False,0.0,4,Groin Injury - 50% chance of playing,2019-10-29T22:00:19.938793Z,44,0,0,0,216058.jpg,1.0,0,0,Quina,0.1,False,,d,18,57,0.0,1,5506,44,7805,281,0.0,0.2,Quina,0
213,0,0,16,100.0,100.0,0,33148,0,0,-2,2,0.0,0,1,0.7,0.2,1,Claudio,0.2,3,0,1.6,False,16.2,90,,2019-06-25T11:30:07.160148Z,48,0,0,0,33148.jpg,1.0,0,2,Bravo,0.3,False,,a,11,43,0.0,1,8279,3622,16403,650,0.0,0.2,Bravo,0
559,0,0,0,,,0,194798,0,0,0,0,0.0,0,4,0.0,0.5,0,Bernard,0.0,0,0,0.0,False,0.0,0,,,45,0,0,0,194798.jpg,0.0,0,0,Ashley-Seal,0.0,False,,a,20,39,0.0,0,1814,570,660,253,0.0,0.0,Ashley-Seal,0
